sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
21133,2.0,18.0,1.0,18.0,19.0,18.0,0.0625,0.5625,0.03125,0.5625,0.59375,0.5625,0.21519653,0.4586004,0.6696135,0.48226905,-0.8082413,0.6983237,0.6983237,0.6696135,0.028710242,Great Fit,KETOAN,45,2,2
21134,21.0,3.0,2.0,11.0,19.0,17.0,0.65625,0.09375,0.0625,0.34375,0.59375,0.53125,-0.12708427,0.19303706,0.28668913,0.6494929,-0.4615439,0.26389325,0.6494929,0.28668913,0.36280382,Great Fit,TMDT,18,2,2
21135,14.0,13.0,17.0,21.0,20.0,24.0,0.4375,0.40625,0.53125,0.65625,0.625,0.75,-0.192221,0.059920885,0.58865047,0.7389001,-0.23217286,0.6207131,0.7389001,0.6207131,0.11818701,Best Fit,TMDT,20,1,2
21136,0.0,2.0,10.0,14.0,14.0,20.0,0.0,0.0625,0.3125,0.4375,0.4375,0.625,-0.18718837,0.0257344,0.659841,0.71722174,-0.12952581,0.62970674,0.71722174,0.659841,0.05738074,Great Fit,TMDT,18,2,2
21137,6.0,12.0,9.0,20.0,20.0,11.0,0.1875,0.375,0.28125,0.625,0.625,0.34375,-0.48083457,-0.2435686,0.65408355,0.32339504,-0.5770198,0.18761823,0.65408355,0.32339504,0.3306885,Great Fit,MKT,36,2,3
21138,7.0,26.0,9.0,7.0,5.0,7.0,0.21875,0.8125,0.28125,0.21875,0.15625,0.21875,0.6532104,0.4382029,-0.2444759,-0.51660323,-0.09276434,0.03135279,0.6532104,0.4382029,0.21500754,Great Fit,CNTT,24,2,3
21139,5.0,8.0,1.0,17.0,15.0,20.0,0.15625,0.25,0.03125,0.53125,0.46875,0.625,0.07694844,0.40149194,0.6159621,0.7077944,-0.745163,0.75642544,0.75642544,0.7077944,0.048631012,Best Fit,KETOAN,46,2,3
21140,11.0,23.0,14.0,6.0,4.0,14.0,0.34375,0.71875,0.4375,0.1875,0.125,0.4375,0.83033925,0.55881435,-0.39091608,-0.43137127,0.21772526,0.13946249,0.83033925,0.55881435,0.27152494,Best Fit,CNTT,32,2,2
21141,14.0,4.0,9.0,16.0,24.0,25.0,0.4375,0.125,0.28125,0.5,0.75,0.78125,-0.2143512,0.13646038,0.6764509,0.92492723,-0.36259714,0.5855873,0.92492723,0.6764509,0.24847631,Best Fit,TMDT,24,2,3
21142,15.0,29.0,11.0,11.0,7.0,13.0,0.46875,0.90625,0.34375,0.34375,0.21875,0.40625,0.7754116,0.5769668,-0.39918193,-0.51226753,-0.16170083,0.055093654,0.7754116,0.5769668,0.19844475,Best Fit,CNTT,25,1,3
21143,4.0,3.0,22.0,3.0,3.0,6.0,0.125,0.09375,0.6875,0.09375,0.09375,0.1875,-0.22935791,-0.4942436,-0.23338044,-0.27391377,0.9685119,-0.35009253,0.9685119,-0.22935791,1.1978698,Best Fit,TTDPT,16,1,2
21144,7.0,28.0,11.0,9.0,8.0,14.0,0.21875,0.875,0.34375,0.28125,0.25,0.4375,0.7708201,0.6031444,-0.067173384,-0.29460767,-0.14278215,0.30686077,0.7708201,0.6031444,0.16767569,Best Fit,CNTT,45,1,3
21145,4.0,12.0,4.0,22.0,20.0,22.0,0.125,0.375,0.125,0.6875,0.625,0.6875,-0.015329314,0.2862423,0.68966824,0.6404376,-0.72192526,0.69936013,0.69936013,0.68966824,0.009691881,Great Fit,KETOAN,20,2,3
21146,6.0,11.0,3.0,7.0,0.0,9.0,0.1875,0.34375,0.09375,0.21875,0.0,0.28125,0.81107205,0.7056598,-0.42873558,-0.30189797,-0.32138935,0.32545465,0.81107205,0.7056598,0.105412245,Best Fit,CNTT,58,1,2
21147,11.0,18.0,3.0,14.0,8.0,14.0,0.34375,0.5625,0.09375,0.4375,0.25,0.4375,0.6621931,0.7335947,-0.08509743,-0.055099692,-0.76887333,0.43932083,0.7335947,0.6621931,0.07140163,Best Fit,ATTT,15,2,2
21148,1.0,3.0,2.0,23.0,19.0,26.0,0.03125,0.09375,0.0625,0.71875,0.59375,0.8125,-0.122005254,0.18635687,0.63967043,0.72049844,-0.55871516,0.6735199,0.72049844,0.6735199,0.04697854,Great Fit,TMDT,29,2,2
21149,3.0,2.0,13.0,0.0,2.0,2.0,0.09375,0.0625,0.40625,0.0,0.0625,0.0625,-0.21523598,-0.4944642,-0.25512937,-0.31829977,0.9893736,-0.43248144,0.9893736,-0.21523598,1.2046096,Best Fit,TTDPT,13,2,1
21150,27.0,24.0,12.0,16.0,17.0,28.0,0.84375,0.75,0.375,0.5,0.53125,0.875,0.7821944,0.87274736,-0.13981962,0.2469815,-0.42929074,0.5049918,0.87274736,0.7821944,0.09055296,Best Fit,ATTT,20,1,2
21151,16.0,21.0,25.0,17.0,16.0,16.0,0.5,0.65625,0.78125,0.53125,0.5,0.5,0.0018490383,-0.351558,-0.32850456,-0.60960174,0.7782712,-0.4154268,0.7782712,0.0018490383,0.7764222,Best Fit,TTDPT,37,2,0
21152,26.0,19.0,8.0,14.0,18.0,18.0,0.8125,0.59375,0.25,0.4375,0.5625,0.5625,0.38815176,0.539655,-0.12043628,0.16089591,-0.5438353,0.13611136,0.539655,0.38815176,0.15150324,Good Fit,ATTT,26,1,2
21153,17.0,17.0,10.0,15.0,12.0,20.0,0.53125,0.53125,0.3125,0.46875,0.375,0.625,0.76597494,0.8686879,-0.14201172,0.2150791,-0.5544579,0.5953758,0.8686879,0.76597494,0.10271299,Best Fit,ATTT,33,1,4
21154,16.0,10.0,17.0,8.0,8.0,14.0,0.5,0.3125,0.53125,0.25,0.25,0.4375,0.18872932,-0.029350905,-0.54494476,-0.19781382,0.78635275,-0.22993362,0.78635275,0.18872932,0.5976234,Best Fit,TTDPT,20,1,2
21155,14.0,16.0,24.0,18.0,14.0,20.0,0.4375,0.5,0.75,0.5625,0.4375,0.625,-0.039618623,-0.25302342,-0.16616336,-0.1586549,0.7191509,-0.010086147,0.7191509,-0.010086147,0.729237,Great Fit,TTDPT,24,1,2
21156,13.0,21.0,13.0,14.0,15.0,22.0,0.40625,0.65625,0.40625,0.4375,0.46875,0.6875,0.8684643,0.91194147,0.29879174,0.34124914,-0.37945428,0.852028,0.91194147,0.8684643,0.04347721,Best Fit,ATTT,17,2,2
21157,16.0,15.0,9.0,26.0,7.0,21.0,0.5,0.46875,0.28125,0.8125,0.21875,0.65625,0.20540324,0.2738179,-0.3264913,-0.099370666,-0.48975366,0.20831013,0.2738179,0.20831013,0.06550778,Good Fit,ATTT,28,1,4
21158,13.0,27.0,29.0,4.0,7.0,25.0,0.40625,0.84375,0.90625,0.125,0.21875,0.78125,0.64907295,0.3747785,-0.22068055,-0.1955879,0.5925963,0.20043139,0.64907295,0.5925963,0.056476697,Great Fit,CNTT,15,2,1
21159,12.0,23.0,10.0,18.0,15.0,16.0,0.375,0.71875,0.3125,0.5625,0.46875,0.5,0.521061,0.5627698,0.14996941,-0.091123804,-0.7082328,0.40246063,0.5627698,0.521061,0.04170871,Good Fit,ATTT,19,2,2
21160,6.0,19.0,3.0,8.0,17.0,24.0,0.1875,0.59375,0.09375,0.25,0.53125,0.75,0.6511527,0.84457463,0.6313721,0.65559614,-0.5705838,0.9430198,0.9430198,0.84457463,0.09844517,Best Fit,KETOAN,17,2,1
21161,2.0,8.0,4.0,22.0,16.0,22.0,0.0625,0.25,0.125,0.6875,0.5,0.6875,-0.054746445,0.22106485,0.5920757,0.6054935,-0.61075693,0.6674569,0.6674569,0.6054935,0.061963428,Great Fit,KETOAN,41,2,2
21162,1.0,10.0,18.0,21.0,25.0,13.0,0.03125,0.3125,0.5625,0.65625,0.78125,0.40625,-0.59540576,-0.45959765,0.70474434,0.35184935,-0.061331324,0.13742168,0.70474434,0.35184935,0.352895,Great Fit,MKT,21,2,2
21163,17.0,24.0,14.0,21.0,18.0,24.0,0.53125,0.75,0.4375,0.65625,0.5625,0.75,0.70499736,0.81974006,0.20102267,0.22878748,-0.71797353,0.7343227,0.81974006,0.7343227,0.085417315,Best Fit,ATTT,18,2,2
21164,6.0,10.0,14.0,16.0,18.0,13.0,0.1875,0.3125,0.4375,0.5,0.5625,0.40625,-0.55909514,-0.3906784,0.7477937,0.4492458,-0.10750243,0.2343255,0.7477937,0.4492458,0.29854783,Best Fit,MKT,62,2,3
21165,12.0,3.0,4.0,23.0,21.0,25.0,0.375,0.09375,0.125,0.71875,0.65625,0.78125,-0.22334868,0.12910809,0.5285472,0.74571633,-0.5819842,0.53799,0.74571633,0.53799,0.20772636,Best Fit,TMDT,22,2,2
21166,13.0,21.0,14.0,25.0,20.0,29.0,0.40625,0.65625,0.4375,0.78125,0.625,0.90625,0.3271207,0.5322564,0.47379985,0.5198127,-0.6118036,0.8188349,0.8188349,0.5322564,0.2865785,Best Fit,KETOAN,35,0,4
21167,0.0,6.0,13.0,0.0,2.0,1.0,0.0,0.1875,0.40625,0.0,0.0625,0.03125,-0.03628432,-0.35222012,-0.16123106,-0.42655987,0.838532,-0.32959285,0.838532,-0.03628432,0.8748163,Best Fit,TTDPT,16,2,1
21168,7.0,6.0,7.0,20.0,12.0,24.0,0.21875,0.1875,0.21875,0.625,0.375,0.75,0.020841124,0.26381418,0.38087732,0.60074455,-0.43882355,0.6576731,0.6576731,0.60074455,0.05692856,Great Fit,KETOAN,38,2,3
21169,12.0,19.0,11.0,17.0,21.0,15.0,0.375,0.59375,0.34375,0.53125,0.65625,0.46875,0.025837678,0.24971782,0.7087623,0.3666486,-0.7490991,0.41995823,0.7087623,0.41995823,0.28880405,Great Fit,MKT,13,1,2
21170,13.0,25.0,14.0,6.0,16.0,17.0,0.40625,0.78125,0.4375,0.1875,0.5,0.53125,0.75835824,0.6619675,0.1872032,0.046919074,-0.018936723,0.40501922,0.75835824,0.6619675,0.096390724,Best Fit,CNTT,17,1,2
21171,16.0,18.0,18.0,0.0,0.0,15.0,0.5,0.5625,0.5625,0.0,0.0,0.46875,0.67366123,0.3845007,-0.55069155,-0.36798707,0.56172514,-0.02960364,0.67366123,0.56172514,0.11193606,Great Fit,CNTT,28,1,2
21172,7.0,6.0,8.0,2.0,5.0,4.0,0.21875,0.1875,0.25,0.0625,0.15625,0.125,0.10899073,-0.14861254,-0.34830248,-0.3482183,0.75747657,-0.438411,0.75747657,0.10899073,0.64848584,Best Fit,TTDPT,17,2,2
21173,0.0,7.0,15.0,2.0,0.0,0.0,0.0,0.21875,0.46875,0.0625,0.0,0.0,-0.06679945,-0.41451716,-0.32958925,-0.5953157,0.8129061,-0.4415052,0.8129061,-0.06679945,0.87970555,Best Fit,TTDPT,16,2,1
21174,0.0,12.0,22.0,5.0,5.0,0.0,0.0,0.375,0.6875,0.15625,0.15625,0.0,-0.16707253,-0.47758484,-0.17298608,-0.5394389,0.7318909,-0.4381046,0.7318909,-0.16707253,0.89896345,Best Fit,TTDPT,21,1,3
21175,2.0,7.0,9.0,16.0,17.0,8.0,0.0625,0.21875,0.28125,0.5,0.53125,0.25,-0.61580086,-0.41510335,0.6846315,0.34623682,-0.3241839,0.12712623,0.6846315,0.34623682,0.33839473,Great Fit,MKT,18,2,2
21176,11.0,3.0,3.0,3.0,3.0,31.0,0.34375,0.09375,0.09375,0.09375,0.09375,0.96875,0.54958755,0.67651916,0.12233608,0.59450454,-0.11272616,0.73669595,0.73669595,0.67651916,0.060176767,Best Fit,KETOAN,47,1,2
21177,1.0,4.0,11.0,16.0,17.0,26.0,0.03125,0.125,0.34375,0.5,0.53125,0.8125,-0.06786315,0.1575225,0.6770728,0.76893723,-0.18629564,0.725487,0.76893723,0.725487,0.043450195,Best Fit,TMDT,27,2,3
21178,12.0,16.0,18.0,21.0,24.0,17.0,0.375,0.5,0.5625,0.65625,0.75,0.53125,-0.58126634,-0.38428012,0.7832,0.43362045,-0.2378307,0.1865651,0.7832,0.43362045,0.34957954,Best Fit,MKT,19,1,2
21179,10.0,18.0,30.0,7.0,6.0,0.0,0.3125,0.5625,0.9375,0.21875,0.1875,0.0,-0.123446606,-0.4807761,-0.44407564,-0.71400225,0.7955664,-0.6401677,0.7955664,-0.123446606,0.919013,Best Fit,TTDPT,30,1,2
21180,0.0,0.0,28.0,5.0,15.0,4.0,0.0,0.0,0.875,0.15625,0.46875,0.125,-0.57075995,-0.6861274,0.22387837,0.015207316,0.7602862,-0.29404223,0.7602862,0.22387837,0.5364078,Best Fit,TTDPT,15,1,1
21181,28.0,24.0,16.0,27.0,30.0,28.0,0.875,0.75,0.5,0.84375,0.9375,0.875,0.054921396,0.41043395,0.42342237,0.59963465,-0.8672559,0.4499933,0.59963465,0.4499933,0.14964135,Good Fit,TMDT,42,1,3
21182,6.0,16.0,8.0,16.0,16.0,14.0,0.1875,0.5,0.25,0.5,0.5,0.4375,0.113081105,0.30246204,0.64942074,0.34354758,-0.7074186,0.56945246,0.64942074,0.56945246,0.079968266,Great Fit,MKT,17,2,2
21183,8.0,20.0,23.0,5.0,9.0,15.0,0.25,0.625,0.71875,0.15625,0.28125,0.46875,0.44601786,0.15250099,-0.11088058,-0.25766534,0.66672564,0.06631971,0.66672564,0.44601786,0.22070779,Great Fit,TTDPT,30,2,4
21184,21.0,12.0,15.0,27.0,24.0,25.0,0.65625,0.375,0.46875,0.84375,0.75,0.78125,-0.40265244,-0.0722179,0.3674107,0.60680306,-0.50304717,0.30174744,0.60680306,0.3674107,0.2393924,Good Fit,TMDT,17,2,2
21185,3.0,0.0,10.0,0.0,4.0,2.0,0.09375,0.0,0.3125,0.0,0.125,0.0625,-0.4086107,-0.5782228,-0.030633252,-0.05811895,0.9220536,-0.38183203,0.9220536,-0.030633252,0.9526868,Best Fit,TTDPT,14,1,1
21186,1.0,6.0,0.0,16.0,1.0,16.0,0.03125,0.1875,0.0,0.5,0.03125,0.5,0.26008052,0.39431202,0.08368952,0.23050268,-0.52628326,0.5626788,0.5626788,0.39431202,0.16836677,Good Fit,KETOAN,28,2,4
21187,11.0,2.0,1.0,9.0,13.0,15.0,0.34375,0.0625,0.03125,0.28125,0.40625,0.46875,-0.040770642,0.3188591,0.47485173,0.8224302,-0.5504606,0.55029494,0.8224302,0.55029494,0.27213523,Best Fit,TMDT,17,1,2
21188,1.0,9.0,8.0,10.0,14.0,5.0,0.03125,0.28125,0.25,0.3125,0.4375,0.15625,-0.42186967,-0.31183052,0.7081746,0.21228369,-0.22880463,0.10489617,0.7081746,0.21228369,0.49589092,Great Fit,MKT,14,2,1
21189,9.0,17.0,28.0,12.0,9.0,5.0,0.28125,0.53125,0.875,0.375,0.28125,0.15625,-0.20723847,-0.5476756,-0.36129314,-0.6703806,0.7812197,-0.5889216,0.7812197,-0.20723847,0.98845816,Best Fit,TTDPT,40,2,4
21190,2.0,1.0,0.0,5.0,11.0,2.0,0.0625,0.03125,0.0,0.15625,0.34375,0.0625,-0.5391745,-0.21616438,0.7665082,0.5872829,-0.5287712,0.16222219,0.7665082,0.5872829,0.17922531,Best Fit,MKT,19,1,2
21191,1.0,10.0,1.0,5.0,4.0,7.0,0.03125,0.3125,0.03125,0.15625,0.125,0.21875,0.6907199,0.73197514,0.2746376,0.10509849,-0.591615,0.6492723,0.73197514,0.6907199,0.04125526,Best Fit,ATTT,40,2,3
21192,11.0,19.0,9.0,17.0,16.0,18.0,0.34375,0.59375,0.28125,0.53125,0.5,0.5625,0.46852025,0.6544848,0.463862,0.342031,-0.82563996,0.7166459,0.7166459,0.6544848,0.062161077,Great Fit,KETOAN,17,2,2
21193,2.0,24.0,0.0,10.0,6.0,18.0,0.0625,0.75,0.0,0.3125,0.1875,0.5625,0.7868788,0.8140093,0.1804684,0.096440375,-0.5619889,0.67456555,0.8140093,0.7868788,0.027130462,Best Fit,ATTT,33,2,2
21194,10.0,0.0,3.0,9.0,14.0,9.0,0.3125,0.0,0.09375,0.28125,0.4375,0.28125,-0.4942119,-0.14420874,0.49813512,0.7000302,-0.4024911,0.17731592,0.7000302,0.49813512,0.20189509,Great Fit,TMDT,17,1,1
21195,4.0,1.0,4.0,32.0,28.0,32.0,0.125,0.03125,0.125,1.0,0.875,1.0,-0.27074954,0.05398212,0.63935655,0.72020704,-0.5330194,0.56785333,0.72020704,0.63935655,0.08085048,Great Fit,TMDT,43,2,4
21196,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,-0.3078463,-0.5842963,-0.24092329,-0.3562356,0.9562991,-0.45057416,0.9562991,-0.24092329,1.1972225,Best Fit,TTDPT,24,1,2
21197,7.0,13.0,11.0,18.0,13.0,19.0,0.21875,0.40625,0.34375,0.5625,0.40625,0.59375,0.13563415,0.29719484,0.44950813,0.43056223,-0.44081452,0.68846405,0.68846405,0.44950813,0.23895593,Great Fit,KETOAN,40,2,4
21198,13.0,22.0,17.0,10.0,4.0,12.0,0.40625,0.6875,0.53125,0.3125,0.125,0.375,0.6235213,0.27903605,-0.6279847,-0.7023633,0.36512724,-0.17209426,0.6235213,0.36512724,0.2583941,Great Fit,CNTT,58,2,3
21199,15.0,13.0,15.0,15.0,21.0,17.0,0.46875,0.40625,0.46875,0.46875,0.65625,0.53125,-0.42202657,-0.11241979,0.85799855,0.8520671,-0.20509857,0.36717322,0.85799855,0.8520671,0.0059314356,Best Fit,MKT,17,1,2
21200,25.0,28.0,16.0,2.0,3.0,13.0,0.78125,0.875,0.5,0.0625,0.09375,0.40625,0.69169146,0.43775254,-0.614072,-0.50476927,0.26046434,-0.16442071,0.69169146,0.43775254,0.25393888,Great Fit,CNTT,36,1,2
21201,25.0,16.0,17.0,17.0,29.0,29.0,0.78125,0.5,0.53125,0.53125,0.90625,0.90625,0.042780083,0.34627327,0.5802004,0.8966792,-0.2694452,0.56172067,0.8966792,0.5802004,0.31647885,Best Fit,TMDT,19,1,2
21202,8.0,7.0,12.0,15.0,24.0,16.0,0.25,0.21875,0.375,0.46875,0.75,0.5,-0.5097973,-0.20691827,0.89177257,0.7930956,-0.2538198,0.39078528,0.89177257,0.7930956,0.09867695,Best Fit,MKT,18,1,2
21203,6.0,8.0,13.0,11.0,8.0,16.0,0.1875,0.25,0.40625,0.34375,0.25,0.5,0.1495248,0.13745919,0.1955501,0.3409898,0.28117207,0.52166283,0.52166283,0.3409898,0.18067306,Good Fit,KETOAN,18,2,2
21204,5.0,8.0,8.0,2.0,15.0,6.0,0.15625,0.25,0.25,0.0625,0.46875,0.1875,-0.13650195,-0.032612864,0.73584265,0.47455508,0.055842567,0.19334976,0.73584265,0.47455508,0.26128754,Best Fit,MKT,16,1,2
21205,13.0,24.0,19.0,8.0,2.0,12.0,0.40625,0.75,0.59375,0.25,0.0625,0.375,0.61927825,0.26856422,-0.60350734,-0.67093354,0.43216175,-0.1663798,0.61927825,0.43216175,0.1871165,Great Fit,CNTT,52,1,4
21206,8.0,11.0,4.0,10.0,9.0,11.0,0.25,0.34375,0.125,0.3125,0.28125,0.34375,0.5322056,0.74881566,0.29889792,0.3416181,-0.9121167,0.6746632,0.74881566,0.6746632,0.07415247,Best Fit,ATTT,13,2,1
21207,11.0,12.0,28.0,21.0,7.0,6.0,0.34375,0.375,0.875,0.65625,0.21875,0.1875,-0.47640705,-0.75093627,-0.49798277,-0.6926076,0.65577525,-0.69493085,0.65577525,-0.47640705,1.1321822,Great Fit,TTDPT,42,2,3
21208,0.0,30.0,0.0,4.0,2.0,2.0,0.0,0.9375,0.0,0.125,0.0625,0.0625,0.6226194,0.4892173,-0.08587947,-0.39002445,-0.3141018,0.14078175,0.6226194,0.4892173,0.1334021,Great Fit,CNTT,16,2,1
21209,18.0,1.0,3.0,13.0,20.0,20.0,0.5625,0.03125,0.09375,0.40625,0.625,0.625,-0.18799107,0.16085303,0.4254945,0.7768268,-0.44888496,0.39371073,0.7768268,0.4254945,0.35133228,Best Fit,TMDT,18,1,2
21210,0.0,0.0,22.0,4.0,10.0,0.0,0.0,0.0,0.6875,0.125,0.3125,0.0,-0.60389286,-0.75665545,0.108704604,-0.13092998,0.78487515,-0.42723194,0.78487515,0.108704604,0.6761705,Best Fit,TTDPT,17,2,1
21211,20.0,6.0,17.0,22.0,25.0,28.0,0.625,0.1875,0.53125,0.6875,0.78125,0.875,-0.36817265,-0.07530883,0.46197644,0.7775222,-0.14964318,0.37964228,0.7775222,0.46197644,0.31554577,Best Fit,TMDT,16,2,1
21212,4.0,2.0,7.0,10.0,18.0,3.0,0.125,0.0625,0.21875,0.3125,0.5625,0.09375,-0.79106176,-0.56480956,0.6740164,0.41349408,-0.17622174,-0.098406546,0.6740164,0.41349408,0.26052234,Great Fit,MKT,19,2,4
21213,21.0,18.0,9.0,23.0,12.0,20.0,0.65625,0.5625,0.28125,0.71875,0.375,0.625,0.31561762,0.43129978,-0.3510429,-0.07578411,-0.67501205,0.17610615,0.43129978,0.31561762,0.11568218,Good Fit,ATTT,40,2,4
21214,6.0,13.0,6.0,13.0,15.0,23.0,0.1875,0.40625,0.1875,0.40625,0.46875,0.71875,0.4210128,0.6666903,0.66029286,0.75584096,-0.56103766,0.9673175,0.9673175,0.75584096,0.21147652,Best Fit,KETOAN,42,2,2
21215,8.0,13.0,21.0,4.0,6.0,3.0,0.25,0.40625,0.65625,0.125,0.1875,0.09375,-0.04534421,-0.39620712,-0.37695414,-0.6127484,0.84156114,-0.5448563,0.84156114,-0.04534421,0.8869054,Best Fit,TTDPT,23,2,3
21216,19.0,18.0,1.0,8.0,17.0,22.0,0.59375,0.5625,0.03125,0.25,0.53125,0.6875,0.6321271,0.8483576,0.2749075,0.52690077,-0.6427902,0.64714026,0.8483576,0.64714026,0.20121738,Best Fit,ATTT,23,1,3
21217,9.0,3.0,1.0,10.0,16.0,31.0,0.28125,0.09375,0.03125,0.3125,0.5,0.96875,0.25746176,0.5520879,0.55027664,0.8866795,-0.4219354,0.84960043,0.8866795,0.84960043,0.037079036,Best Fit,TMDT,50,2,4
21218,7.0,0.0,15.0,19.0,25.0,25.0,0.21875,0.0,0.46875,0.59375,0.78125,0.78125,-0.4332227,-0.16381924,0.69774073,0.79793745,-0.097124085,0.4587888,0.79793745,0.69774073,0.10019671,Best Fit,TMDT,19,2,3
21219,2.0,4.0,5.0,17.0,15.0,14.0,0.0625,0.125,0.15625,0.53125,0.46875,0.4375,-0.3548751,-0.05879107,0.67806405,0.62301546,-0.5173386,0.49002764,0.67806405,0.62301546,0.055048596,Great Fit,MKT,29,2,2
21220,2.0,10.0,6.0,2.0,22.0,10.0,0.0625,0.3125,0.1875,0.0625,0.6875,0.3125,-0.027911296,0.17242603,0.9178183,0.6809022,-0.23117007,0.49373382,0.9178183,0.6809022,0.23691612,Best Fit,MKT,18,2,2
21221,8.0,5.0,2.0,4.0,8.0,15.0,0.25,0.15625,0.0625,0.125,0.25,0.46875,0.4897412,0.73664516,0.40035337,0.800064,-0.39188403,0.82723314,0.82723314,0.800064,0.027169114,Best Fit,KETOAN,16,1,2
21222,19.0,19.0,2.0,18.0,18.0,20.0,0.59375,0.59375,0.0625,0.5625,0.5625,0.625,0.3941436,0.660708,0.21959423,0.3757948,-0.9306719,0.5069397,0.660708,0.5069397,0.15376829,Great Fit,ATTT,22,2,3
21223,3.0,19.0,12.0,8.0,5.0,17.0,0.09375,0.59375,0.375,0.25,0.15625,0.53125,0.7551339,0.60243654,0.034688573,-0.05828373,0.05515022,0.5428004,0.7551339,0.60243654,0.15269737,Best Fit,CNTT,26,2,2
21224,16.0,24.0,26.0,11.0,14.0,15.0,0.5,0.75,0.8125,0.34375,0.4375,0.46875,0.323048,-0.02343016,-0.31933627,-0.5178794,0.7107611,-0.2611498,0.7107611,0.323048,0.38771304,Great Fit,TTDPT,39,2,3
21225,4.0,2.0,15.0,29.0,28.0,29.0,0.125,0.0625,0.46875,0.90625,0.875,0.90625,-0.42237923,-0.1538253,0.66762286,0.68894553,-0.26109865,0.46656922,0.68894553,0.66762286,0.021322696,Great Fit,TMDT,18,2,2
21226,9.0,13.0,9.0,28.0,28.0,22.0,0.28125,0.40625,0.28125,0.875,0.875,0.6875,-0.33491817,-0.008831824,0.7243016,0.6123455,-0.67541,0.46984875,0.7243016,0.6123455,0.11195606,Great Fit,MKT,24,2,3
21227,23.0,22.0,9.0,17.0,19.0,16.0,0.71875,0.6875,0.28125,0.53125,0.59375,0.5,0.35412273,0.4911655,-0.07037965,-0.003975005,-0.72260374,0.0757438,0.4911655,0.35412273,0.13704275,Good Fit,ATTT,14,1,1
21228,7.0,11.0,13.0,18.0,15.0,23.0,0.21875,0.34375,0.40625,0.5625,0.46875,0.71875,0.06152251,0.24853797,0.5487457,0.63217723,-0.25449157,0.74315697,0.74315697,0.63217723,0.11097979,Best Fit,KETOAN,32,2,3
21229,20.0,15.0,7.0,14.0,17.0,15.0,0.625,0.46875,0.21875,0.4375,0.53125,0.46875,0.19957085,0.4429318,0.07829427,0.3008606,-0.7176279,0.18538047,0.4429318,0.3008606,0.14207122,Good Fit,ATTT,32,1,2
21230,6.0,4.0,2.0,9.0,18.0,18.0,0.1875,0.125,0.0625,0.28125,0.5625,0.5625,-0.0140577955,0.34911543,0.82529545,0.9671186,-0.53691584,0.7657765,0.9671186,0.82529545,0.1418232,Best Fit,TMDT,24,2,2
21231,5.0,0.0,5.0,25.0,28.0,19.0,0.15625,0.0,0.15625,0.78125,0.875,0.59375,-0.5131339,-0.17358111,0.7102946,0.6929658,-0.49755654,0.37081218,0.7102946,0.6929658,0.017328804,Great Fit,MKT,17,1,2
21232,12.0,31.0,12.0,12.0,9.0,13.0,0.375,0.96875,0.375,0.375,0.28125,0.40625,0.7196668,0.53122514,-0.24201262,-0.4667077,-0.18068257,0.11137372,0.7196668,0.53122514,0.18844163,Great Fit,CNTT,16,2,2
21233,10.0,31.0,9.0,10.0,4.0,7.0,0.3125,0.96875,0.28125,0.3125,0.125,0.21875,0.631065,0.41870728,-0.35547483,-0.5946708,-0.1553162,-0.044336803,0.631065,0.41870728,0.21235774,Great Fit,CNTT,38,2,3
21234,13.0,17.0,9.0,13.0,13.0,16.0,0.40625,0.53125,0.28125,0.40625,0.40625,0.5,0.78919494,0.91159713,0.18597126,0.24408229,-0.7380831,0.6878912,0.91159713,0.78919494,0.12240219,Best Fit,ATTT,19,1,2
21235,4.0,1.0,4.0,13.0,23.0,8.0,0.125,0.03125,0.125,0.40625,0.71875,0.25,-0.61581624,-0.29126775,0.7998182,0.6597264,-0.4203338,0.21260113,0.7998182,0.6597264,0.1400918,Best Fit,MKT,18,1,2
21236,6.0,1.0,22.0,2.0,12.0,5.0,0.1875,0.03125,0.6875,0.0625,0.375,0.15625,-0.4933794,-0.6240181,0.10908115,0.01910685,0.85534024,-0.34671712,0.85534024,0.10908115,0.7462591,Best Fit,TTDPT,22,1,4
21237,2.0,13.0,8.0,20.0,17.0,16.0,0.0625,0.40625,0.25,0.625,0.53125,0.5,-0.119136706,0.09201569,0.65774643,0.4226552,-0.57617176,0.5375921,0.65774643,0.5375921,0.12015435,Great Fit,MKT,50,2,2
21238,4.0,8.0,11.0,19.0,21.0,19.0,0.125,0.25,0.34375,0.59375,0.65625,0.59375,-0.33689448,-0.06180513,0.80626905,0.705495,-0.37007993,0.5519043,0.80626905,0.705495,0.10077402,Best Fit,MKT,21,2,2
21239,13.0,24.0,14.0,12.0,18.0,17.0,0.40625,0.75,0.4375,0.375,0.5625,0.53125,0.6692115,0.63576525,0.34172085,0.078427255,-0.26962522,0.46608847,0.6692115,0.63576525,0.033446234,Great Fit,CNTT,19,2,2
